concept_id,category,data_value,gest_value
2029653,MTX,0,
2029654,MTX,0,
2029655,MTX,0,
2029656,MTX,0,
2030013,MTX,0,
2032166,MTX,0,
2033430,MTX,0,
2033679,MTX,0,
2034056,MTX,0,
2034277,MTX,0,
2034348,MTX,0,
2066542,MTX,0,
2066543,MTX,0,
2066544,MTX,0,
2066545,MTX,0,
2066546,MTX,0,
2066547,MTX,0,
2066548,MTX,0,
2066551,MTX,0,
41446307,MTX,0,
41446308,MTX,0,
41446309,MTX,0,
41446330,MTX,0,
41446343,MTX,0,
41446347,MTX,0,
4173002,POST,0,
4173013,POST,0,
4173019,POST,0,
4173020,POST,0,
4173032,POST,0,
4173172,POST,0,
4173173,POST,0,
4173176,POST,0,
4173177,POST,0,
4173179,POST,0,
4173181,POST,0,
4173187,POST,0,
4173190,POST,0,
4173193,POST,0,
4173194,POST,0,
4173197,POST,0,
4173198,POST,0,
4173324,POST,0,
4173327,POST,0,
4173330,POST,0,
4173332,POST,0,
4173344,POST,0,
4173347,POST,0,
4173350,POST,0,
4173784,POST,0,
4174299,POST,0,
4174422,POST,0,
4174423,POST,0,
4174510,POST,0,
4175536,POST,0,
4176131,POST,0,
4177184,POST,0,
4178809,POST,0,
4179832,POST,0,
4180181,POST,0,
4182145,POST,0,
4182146,POST,0,
4183593,POST,0,
4183596,POST,0,
4184996,POST,0,
4185531,POST,0,
4186827,POST,0,
4187237,POST,0,
4188480,POST,0,
4194590,POST,0,
4194591,POST,0,
4194592,POST,0,
4194593,POST,0,
4194594,POST,0,
4194595,POST,0,
41292172,CONTRA,0,
41292174,CONTRA,0,
41292175,CONTRA,0,
41292176,CONTRA,0,
41292177,CONTRA,0,
41292271,CONTRA,0,
41292354,CONTRA,0,
41292355,CONTRA,0,
41292356,CONTRA,0,
41292464,CONTRA,0,
41292465,CONTRA,0,
41292466,CONTRA,0,
41292467,CONTRA,0,
41292468,CONTRA,0,
41292469,CONTRA,0,
41292470,CONTRA,0,
41292471,CONTRA,0,
41292472,CONTRA,0,
41292473,CONTRA,0,
41292474,CONTRA,0,
41292475,CONTRA,0,
41292476,CONTRA,0,
41292477,CONTRA,0,
41292478,CONTRA,0,
41292479,CONTRA,0,
41292480,CONTRA,0,
41292482,CONTRA,0,
41292483,CONTRA,0,
41292484,CONTRA,0,
41292485,CONTRA,0,
41292486,CONTRA,0,
41292521,CONTRA,0,
41292522,CONTRA,0,
41292523,CONTRA,0,
41292524,CONTRA,0,
41292525,CONTRA,0,
41292526,CONTRA,0,
41292527,CONTRA,0,
41292886,CONTRA,0,
41292887,CONTRA,0,
41292888,CONTRA,0,
41292889,CONTRA,0,
41292890,CONTRA,0,
41292891,CONTRA,0,
41292892,CONTRA,0,
41292893,CONTRA,0,
41292894,CONTRA,0,
41292895,CONTRA,0,
41292937,CONTRA,0,
41294561,CONTRA,0,
41294679,CONTRA,0,
41294953,CONTRA,0,
41296502,CONTRA,0,
41296503,CONTRA,0,
41297064,CONTRA,0,
41297065,CONTRA,0,
41297066,CONTRA,0,
41297067,CONTRA,0,
43601609,CONTRA,0,
43601611,CONTRA,0,
43601739,CONTRA,0,
43601845,CONTRA,0,
36716536,POST,0,
36716537,POST,0,
36716538,POST,0,
36716539,POST,0,
36716540,POST,0,
36716541,POST,0,
36716542,POST,0,
36716543,POST,0,
36716544,POST,0,
36716545,POST,0,
36716546,POST,0,
36716547,POST,0,
36716548,POST,0,
36716549,POST,0,
36716552,POST,0,
36716553,POST,0,
36716687,POST,0,
36716731,POST,0,
36716733,POST,0,
36716734,POST,0,
36716735,POST,0,
36716736,POST,0,
36716737,POST,0,
36716738,POST,0,
36716739,POST,0,
36716740,POST,0,
36716743,POST,0,
36716744,POST,0,
36716745,POST,0,
36716750,POST,0,
36716753,POST,0,
36716754,POST,0,
36716757,POST,0,
36716760,POST,0,
36716761,POST,0,
43747225,MTX,0,
43747227,MTX,0,
43747229,MTX,0,
43747230,MTX,0,
43747231,MTX,0,
43747233,MTX,0,
43747235,MTX,0,
43747236,MTX,0,
43747237,MTX,0,
43751733,MTX,0,
43751734,MTX,0,
43751735,MTX,0,
43751736,MTX,0,
43752027,MTX,0,
43752028,MTX,0,
43752029,MTX,0,
43752030,MTX,0,
43752032,MTX,0,
43752034,MTX,0,
43752035,MTX,0,
43752675,MTX,0,
43752766,MTX,0,
43752767,MTX,0,
43752768,MTX,0,
43752769,MTX,0,
43752770,MTX,0,
43752772,MTX,0,
43752774,MTX,0,
43753036,MTX,0,
43753171,MTX,0,
43753846,MTX,0,
43754020,MTX,0,
43754021,MTX,0,
43754634,MTX,0,
43754635,MTX,0,
43754637,MTX,0,
43755125,MTX,0,
43755464,MTX,0,
43755863,MTX,0,
43755864,MTX,0,
43755865,MTX,0,
43755866,MTX,0,
43755867,MTX,0,
43755868,MTX,0,
43755885,MTX,0,
43755886,MTX,0,
43755891,MTX,0,
41337849,OVULDR,0,
41337856,OVULDR,0,
41337857,OVULDR,0,
41337918,OVULDR,0,
41337919,OVULDR,0,
41337920,OVULDR,0,
41337921,OVULDR,0,
41337976,OVULDR,0,
41340233,OVULDR,0,
41341021,OVULDR,0,
41341064,OVULDR,0,
41341305,OVULDR,0,
41341306,OVULDR,0,
41342473,OVULDR,0,
41343632,OVULDR,0,
41343876,OVULDR,0,
41344750,OVULDR,0,
41345228,OVULDR,0,
41345465,OVULDR,0,
41345466,OVULDR,0,
41346279,OVULDR,0,
41347142,OVULDR,0,
41347599,OVULDR,0,
41348222,OVULDR,0,
41348695,OVULDR,0,
41349424,OVULDR,0,
41349510,OVULDR,0,
41349511,OVULDR,0,
41350083,OVULDR,0,
41350135,OVULDR,0,
41350335,OVULDR,0,
41407161,OVULDR,0,
41407219,OVULDR,0,
41407348,OVULDR,0,
41407404,OVULDR,0,
41407405,OVULDR,0,
41407491,OVULDR,0,
41407561,OVULDR,0,
41407608,OVULDR,0,
41407609,OVULDR,0,
41407669,OVULDR,0,
40719334,MTX,0,
40719335,MTX,0,
40719336,MTX,0,
40719454,MTX,0,
40719455,MTX,0,
40719456,MTX,0,
40719457,MTX,0,
40719516,MTX,0,
40719517,MTX,0,
40719518,MTX,0,
40719519,MTX,0,
40719571,MTX,0,
40719572,MTX,0,
40719573,MTX,0,
40719574,MTX,0,
40719575,MTX,0,
40719576,MTX,0,
40719577,MTX,0,
40719578,MTX,0,
40719579,MTX,0,
40719580,MTX,0,
40719581,MTX,0,
40719640,MTX,0,
40719641,MTX,0,
40719642,MTX,0,
40719643,MTX,0,
40719677,MTX,0,
40719678,MTX,0,
40719679,MTX,0,
40719680,MTX,0,
40719681,MTX,0,
40719682,MTX,0,
40719683,MTX,0,
40719684,MTX,0,
40719685,MTX,0,
40719686,MTX,0,
40719687,MTX,0,
40719756,MTX,0,
40719757,MTX,0,
40719758,MTX,0,
40719759,MTX,0,
40719764,MTX,0,
40719765,MTX,0,
40719766,MTX,0,
40719767,MTX,0,
40719964,MTX,0,
40719965,MTX,0,
40719966,MTX,0,
40719967,MTX,0,
40719968,MTX,0,
40719969,MTX,0,
40719970,MTX,0,
40719971,MTX,0,
43700889,MTX,0,
43700890,MTX,0,
43701351,MTX,0,
43701358,MTX,0,
43701359,MTX,0,
43701360,MTX,0,
43702083,MTX,0,
43702085,MTX,0,
43702086,MTX,0,
43738165,MTX,0,
43738178,MTX,0,
43738179,MTX,0,
43738196,MTX,0,
43738197,MTX,0,
43738198,MTX,0,
43738397,MTX,0,
43738398,MTX,0,
43740233,MTX,0,
43741678,MTX,0,
43741679,MTX,0,
43741680,MTX,0,
43741681,MTX,0,
43741683,MTX,0,
43741684,MTX,0,
43741707,MTX,0,
43741709,MTX,0,
43741717,MTX,0,
43741757,MTX,0,
43741764,MTX,0,
43741765,MTX,0,
43741771,MTX,0,
43741772,MTX,0,
43741773,MTX,0,
43741774,MTX,0,
43741775,MTX,0,
43741787,MTX,0,
43741788,MTX,0,
43741789,MTX,0,
43742594,MTX,0,
43742674,MTX,0,
43742849,MTX,0,
43742850,MTX,0,
41446561,MTX,0,
41446565,MTX,0,
41446566,MTX,0,
41446567,MTX,0,
41446568,MTX,0,
41446569,MTX,0,
41446570,MTX,0,
41446571,MTX,0,
41446572,MTX,0,
41446573,MTX,0,
41446574,MTX,0,
41446575,MTX,0,
41446576,MTX,0,
41446577,MTX,0,
41446578,MTX,0,
41446579,MTX,0,
41446580,MTX,0,
41446581,MTX,0,
41446582,MTX,0,
41446583,MTX,0,
41446584,MTX,0,
41446585,MTX,0,
41446586,MTX,0,
41446587,MTX,0,
41446588,MTX,0,
41446589,MTX,0,
41446590,MTX,0,
41446591,MTX,0,
41446592,MTX,0,
41446593,MTX,0,
41446594,MTX,0,
41446595,MTX,0,
41446596,MTX,0,
41446597,MTX,0,
41446598,MTX,0,
41446599,MTX,0,
35136642,OVULDR,0,
35136870,OVULDR,0,
35137074,OVULDR,0,
35137162,OVULDR,0,
35139323,OVULDR,0,
35139491,OVULDR,0,
35139969,OVULDR,0,
35140933,OVULDR,0,
35141021,OVULDR,0,
35143681,OVULDR,0,
35144326,OVULDR,0,
35144589,OVULDR,0,
35144995,OVULDR,0,
35145069,OVULDR,0,
35145826,OVULDR,0,
35146242,OVULDR,0,
35146263,OVULDR,0,
35146857,OVULDR,0,
35146931,OVULDR,0,
35147077,OVULDR,0,
35147102,OVULDR,0,
35147246,OVULDR,0,
35148427,OVULDR,0,
35148679,OVULDR,0,
35148747,OVULDR,0,
35149225,OVULDR,0,
35149828,OVULDR,0,
35150037,OVULDR,0,
35150070,OVULDR,0,
35150670,OVULDR,0,
35150970,OVULDR,0,
35152085,OVULDR,0,
35153664,OVULDR,0,
35154161,OVULDR,0,
35157039,OVULDR,0,
35158599,OVULDR,0,
35160400,OVULDR,0,
35161258,OVULDR,0,
35161265,OVULDR,0,
35162092,OVULDR,0,
35162102,OVULDR,0,
35407039,OVULDR,0,
35407040,OVULDR,0,
35407439,OVULDR,0,
35408003,OVULDR,0,
35408602,OVULDR,0,
35408797,OVULDR,0,
35408962,OVULDR,0,
35409652,OVULDR,0,
35409830,OVULDR,0,
35409831,OVULDR,0,
35412956,OVULDR,0,
35414434,OVULDR,0,
35414435,OVULDR,0,
35414436,OVULDR,0,
35414437,OVULDR,0,
35414438,OVULDR,0,
35414439,OVULDR,0,
35414440,OVULDR,0,
35414441,OVULDR,0,
35415171,OVULDR,0,
35415172,OVULDR,0,
35415173,OVULDR,0,
35415174,OVULDR,0,
36716763,POST,0,
36716886,POST,0,
36717220,POST,0,
36717269,POST,0,
36717351,POST,0,
36717459,POST,0,
36717488,POST,0,
36717505,POST,0,
36717570,POST,0,
36717571,POST,0,
36717572,POST,0,
36717593,POST,0,
37017029,POST,0,
37017183,POST,0,
37017557,POST,0,
37017566,POST,0,
37017708,POST,0,
37017710,POST,0,
37018717,POST,0,
37018973,POST,0,
37019087,POST,0,
37109016,POST,0,
37109547,POST,0,
37109548,POST,0,
37110041,POST,0,
37116437,POST,0,
37117767,POST,0,
37204277,POST,0,
37205103,POST,0,
37310859,POST,0,
37310907,POST,0,
37311826,POST,0,
37311907,POST,0,
37311908,POST,0,
37311909,POST,0,
37311910,POST,0,
37311911,POST,0,
37311912,POST,0,
37395921,POST,0,
37399026,POST,0,
37399364,POST,0,
40487136,POST,0,
40491449,POST,0,
42535103,POST,0,
42536564,POST,0,
42536565,POST,0,
42536566,POST,0,
42536567,POST,0,
42536568,POST,0,
42536689,POST,0,
42536722,POST,0,
42536729,POST,0,
42536730,POST,0,
42536731,POST,0,
42536732,POST,0,
42536733,POST,0,
43702100,MTX,0,
43702101,MTX,0,
43702102,MTX,0,
43702123,MTX,0,
43702124,MTX,0,
43702125,MTX,0,
43702128,MTX,0,
43702129,MTX,0,
43702191,MTX,0,
43702192,MTX,0,
43702193,MTX,0,
43702194,MTX,0,
43702311,MTX,0,
43702318,MTX,0,
43702320,MTX,0,
43702321,MTX,0,
43702354,MTX,0,
43702564,MTX,0,
43704171,MTX,0,
43704172,MTX,0,
43705686,MTX,0,
43705687,MTX,0,
43705689,MTX,0,
43705690,MTX,0,
43705692,MTX,0,
43705725,MTX,0,
43705726,MTX,0,
43705728,MTX,0,
43705729,MTX,0,
43705745,MTX,0,
43705746,MTX,0,
43705756,MTX,0,
43705757,MTX,0,
43705762,MTX,0,
43705763,MTX,0,
43706538,MTX,0,
43706620,MTX,0,
43706621,MTX,0,
43706622,MTX,0,
43706786,MTX,0,
43706795,MTX,0,
43706796,MTX,0,
43706797,MTX,0,
41330488,OVULDR,0,
41330507,OVULDR,0,
41330566,OVULDR,0,
41330567,OVULDR,0,
41330568,OVULDR,0,
41330569,OVULDR,0,
41330706,OVULDR,0,
41330761,OVULDR,0,
41330762,OVULDR,0,
41330763,OVULDR,0,
41330877,OVULDR,0,
41330921,OVULDR,0,
41330922,OVULDR,0,
41330923,OVULDR,0,
41331220,OVULDR,0,
41331221,OVULDR,0,
41331222,OVULDR,0,
41331223,OVULDR,0,
41331224,OVULDR,0,
41331364,OVULDR,0,
41331374,OVULDR,0,
41331375,OVULDR,0,
41331376,OVULDR,0,
41331421,OVULDR,0,
41331549,OVULDR,0,
41331550,OVULDR,0,
41331596,OVULDR,0,
41331597,OVULDR,0,
41331658,OVULDR,0,
41331801,OVULDR,0,
41331893,OVULDR,0,
41331894,OVULDR,0,
41331895,OVULDR,0,
41331896,OVULDR,0,
41331897,OVULDR,0,
41331957,OVULDR,0,
41332042,OVULDR,0,
41332043,OVULDR,0,
41332090,OVULDR,0,
41332231,OVULDR,0,
41332232,OVULDR,0,
41332273,OVULDR,0,
41332582,OVULDR,0,
41332583,OVULDR,0,
41332584,OVULDR,0,
43601865,CONTRA,0,
43601866,CONTRA,0,
43601868,CONTRA,0,
43601869,CONTRA,0,
43601870,CONTRA,0,
43601871,CONTRA,0,
43602307,CONTRA,0,
43602308,CONTRA,0,
43602309,CONTRA,0,
43604334,CONTRA,0,
43604335,CONTRA,0,
43604336,CONTRA,0,
43604337,CONTRA,0,
43604783,CONTRA,0,
43604785,CONTRA,0,
43604786,CONTRA,0,
43604787,CONTRA,0,
43605579,CONTRA,0,
43608150,CONTRA,0,
43618415,CONTRA,0,
43618416,CONTRA,0,
43618418,CONTRA,0,
43618419,CONTRA,0,
43618420,CONTRA,0,
43618422,CONTRA,0,
43618423,CONTRA,0,
43619501,CONTRA,0,
43619504,CONTRA,0,
43619505,CONTRA,0,
43619506,CONTRA,0,
43619507,CONTRA,0,
43619508,CONTRA,0,
43619510,CONTRA,0,
43619512,CONTRA,0,
43619513,CONTRA,0,
43619514,CONTRA,0,
43619515,CONTRA,0,
43619516,CONTRA,0,
43619518,CONTRA,0,
43619519,CONTRA,0,
43619520,CONTRA,0,
43619522,CONTRA,0,
43619523,CONTRA,0,
43619524,CONTRA,0,
43619526,CONTRA,0,
43619527,CONTRA,0,
43619528,CONTRA,0,
43619529,CONTRA,0,
43619530,CONTRA,0,
43619531,CONTRA,0,
43619532,CONTRA,0,
43619533,CONTRA,0,
44158968,CONTRA,0,
44158992,CONTRA,0,
44159007,CONTRA,0,
44159082,CONTRA,0,
44159146,CONTRA,0,
44159842,CONTRA,0,
44159861,CONTRA,0,
44160074,CONTRA,0,
44160075,CONTRA,0,
44160076,CONTRA,0,
44160077,CONTRA,0,
44160078,CONTRA,0,
44160079,CONTRA,0,
44160080,CONTRA,0,
44160081,CONTRA,0,
44160082,CONTRA,0,
44160083,CONTRA,0,
44160084,CONTRA,0,
44160085,CONTRA,0,
44160086,CONTRA,0,
44160087,CONTRA,0,
44160089,CONTRA,0,
44160091,CONTRA,0,
44160158,CONTRA,0,
44160159,CONTRA,0,
44160160,CONTRA,0,
44160161,CONTRA,0,
44160162,CONTRA,0,
44160163,CONTRA,0,
44160164,CONTRA,0,
44160194,CONTRA,0,
44160195,CONTRA,0,
44160196,CONTRA,0,
44160203,CONTRA,0,
44160204,CONTRA,0,
44160205,CONTRA,0,
44160206,CONTRA,0,
44160207,CONTRA,0,
44160232,CONTRA,0,
44160233,CONTRA,0,
44160234,CONTRA,0,
44160281,CONTRA,0,
44160282,CONTRA,0,
44160859,CONTRA,0,
44160882,CONTRA,0,
44161240,CONTRA,0,
44161243,CONTRA,0,
44162109,CONTRA,0,
44162389,CONTRA,0,
44162390,CONTRA,0,
44162446,CONTRA,0,
44162447,CONTRA,0,
44162448,CONTRA,0,
44162449,CONTRA,0,
44162450,CONTRA,0,
40714422,MTX,0,
40715048,MTX,0,
40715049,MTX,0,
40717228,MTX,0,
40717229,MTX,0,
40717230,MTX,0,
40717231,MTX,0,
40718224,MTX,0,
40718225,MTX,0,
40718226,MTX,0,
40718227,MTX,0,
40718228,MTX,0,
40718229,MTX,0,
40718230,MTX,0,
40719063,MTX,0,
40719064,MTX,0,
40719065,MTX,0,
40719066,MTX,0,
40719067,MTX,0,
40719068,MTX,0,
40719069,MTX,0,
40719129,MTX,0,
40719130,MTX,0,
40719131,MTX,0,
40719132,MTX,0,
40719133,MTX,0,
40719134,MTX,0,
40719135,MTX,0,
40719163,MTX,0,
40719164,MTX,0,
40719165,MTX,0,
40719166,MTX,0,
40719167,MTX,0,
40719168,MTX,0,
40719169,MTX,0,
40719252,MTX,0,
40719253,MTX,0,
40719254,MTX,0,
40719255,MTX,0,
40719326,MTX,0,
40719327,MTX,0,
40719328,MTX,0,
43706798,MTX,0,
43706799,MTX,0,
43706800,MTX,0,
43708131,MTX,0,
43708133,MTX,0,
43708134,MTX,0,
43708135,MTX,0,
43711307,MTX,0,
43711310,MTX,0,
43711311,MTX,0,
43711313,MTX,0,
43711315,MTX,0,
43711316,MTX,0,
43711317,MTX,0,
43711318,MTX,0,
43711319,MTX,0,
43711320,MTX,0,
43711321,MTX,0,
43711322,MTX,0,
43711323,MTX,0,
43716027,MTX,0,
43716029,MTX,0,
43716032,MTX,0,
43716033,MTX,0,
43716034,MTX,0,
43716035,MTX,0,
43716036,MTX,0,
43716037,MTX,0,
43716039,MTX,0,
43716040,MTX,0,
43716041,MTX,0,
43716671,MTX,0,
43716673,MTX,0,
43716756,MTX,0,
43716757,MTX,0,
43716761,MTX,0,
43716762,MTX,0,
43717037,MTX,0,
43717038,MTX,0,
43717153,MTX,0,
43717812,MTX,0,
43717989,MTX,0,
43718509,MTX,0,
43718510,MTX,0,
43718585,MTX,0,
43719082,MTX,0,
43719083,MTX,0,
43719787,MTX,0,
41327653,OVULDR,0,
41327939,OVULDR,0,
41327940,OVULDR,0,
41327941,OVULDR,0,
41327942,OVULDR,0,
41327943,OVULDR,0,
41328097,OVULDR,0,
41328098,OVULDR,0,
41328133,OVULDR,0,
41328242,OVULDR,0,
41328255,OVULDR,0,
41328294,OVULDR,0,
41328295,OVULDR,0,
41328364,OVULDR,0,
41328595,OVULDR,0,
41328596,OVULDR,0,
41328731,OVULDR,0,
41328740,OVULDR,0,
41328790,OVULDR,0,
41328867,OVULDR,0,
41328878,OVULDR,0,
41328879,OVULDR,0,
41328930,OVULDR,0,
41328931,OVULDR,0,
41328932,OVULDR,0,
41329165,OVULDR,0,
41329249,OVULDR,0,
41329250,OVULDR,0,
41329251,OVULDR,0,
41329252,OVULDR,0,
41329253,OVULDR,0,
41329417,OVULDR,0,
41329418,OVULDR,0,
41329419,OVULDR,0,
41329583,OVULDR,0,
41329594,OVULDR,0,
41329595,OVULDR,0,
41329643,OVULDR,0,
41329644,OVULDR,0,
41329645,OVULDR,0,
41329646,OVULDR,0,
41329647,OVULDR,0,
41329648,OVULDR,0,
41329850,OVULDR,0,
41329931,OVULDR,0,
41329932,OVULDR,0,
41329933,OVULDR,0,
41330082,OVULDR,0,
41330083,OVULDR,0,
41330084,OVULDR,0,
41330085,OVULDR,0,
41330086,OVULDR,0,
35415177,OVULDR,0,
35415178,OVULDR,0,
35416064,OVULDR,0,
35416079,OVULDR,0,
35416099,OVULDR,0,
35419674,OVULDR,0,
35419675,OVULDR,0,
35419676,OVULDR,0,
35419677,OVULDR,0,
35419678,OVULDR,0,
35605083,OVULDR,0,
35605084,OVULDR,0,
35605087,OVULDR,0,
35605088,OVULDR,0,
35605089,OVULDR,0,
35605090,OVULDR,0,
35605091,OVULDR,0,
35605092,OVULDR,0,
35605093,OVULDR,0,
35605094,OVULDR,0,
35605095,OVULDR,0,
35605096,OVULDR,0,
35605097,OVULDR,0,
35605098,OVULDR,0,
35605099,OVULDR,0,
35605100,OVULDR,0,
35605101,OVULDR,0,
35605102,OVULDR,0,
35742763,OVULDR,0,
35744988,OVULDR,0,
35745020,OVULDR,0,
35745755,OVULDR,0,
35745980,OVULDR,0,
35746976,OVULDR,0,
4243309,POST,0,
4243494,POST,0,
4244236,POST,0,
4244383,POST,0,
4244718,POST,0,
4250609,POST,0,
4253752,POST,0,
4253753,POST,0,
4253754,POST,0,
4253755,POST,0,
4253756,POST,0,
4254219,POST,0,
4256496,POST,0,
4256497,POST,0,
4256498,POST,0,
4256499,POST,0,
4256500,POST,0,
4256501,POST,0,
4256502,POST,0,
4259638,POST,0,
4259639,POST,0,
4259640,POST,0,
4259641,POST,0,
4259642,POST,0,
4263343,POST,0,
4263344,POST,0,
4264166,POST,0,
4266763,POST,0,
4266765,POST,0,
4269452,POST,0,
4269555,POST,0,
4269556,POST,0,
4271327,POST,0,
4272706,POST,0,
4273241,POST,0,
4273394,POST,0,
4274664,POST,0,
4275129,POST,0,
4275443,POST,0,
4276725,POST,0,
4278355,POST,0,
4278842,POST,0,
4281385,POST,0,
4289543,POST,0,
4290881,POST,0,
4297988,POST,0,
4298015,POST,0,
4298274,POST,0,
4299090,POST,0,
4300236,POST,0,
4300467,POST,0,
4300708,POST,0,
4301412,POST,0,
4301415,POST,0,
4303297,POST,0,
4303420,POST,0,
4304587,POST,0,
4305235,POST,0,
4305334,POST,0,
4306199,POST,0,
4306804,POST,0,
4308227,POST,0,
4309556,POST,0,
4313768,POST,0,
36814809,CONTRA,0,
36814810,CONTRA,0,
36814811,CONTRA,0,
36814812,CONTRA,0,
36814813,CONTRA,0,
36814814,CONTRA,0,
36814815,CONTRA,0,
36814816,CONTRA,0,
36814817,CONTRA,0,
36814818,CONTRA,0,
36814819,CONTRA,0,
36814829,CONTRA,0,
36814830,CONTRA,0,
36814831,CONTRA,0,
36814832,CONTRA,0,
36814833,CONTRA,0,
36814834,CONTRA,0,
36814835,CONTRA,0,
36814836,CONTRA,0,
36814837,CONTRA,0,
36814838,CONTRA,0,
36814839,CONTRA,0,
36814840,CONTRA,0,
36814841,CONTRA,0,
36814842,CONTRA,0,
36814843,CONTRA,0,
36814844,CONTRA,0,
36814845,CONTRA,0,
36814846,CONTRA,0,
36814847,CONTRA,0,
36814848,CONTRA,0,
36814867,CONTRA,0,
36814868,CONTRA,0,
36814869,CONTRA,0,
36814901,CONTRA,0,
36814902,CONTRA,0,
36814903,CONTRA,0,
36814904,CONTRA,0,
36814905,CONTRA,0,
36814906,CONTRA,0,
36814907,CONTRA,0,
36814908,CONTRA,0,
36814909,CONTRA,0,
36814910,CONTRA,0,
36814911,CONTRA,0,
36814912,CONTRA,0,
36814913,CONTRA,0,
36814920,CONTRA,0,
36814924,CONTRA,0,
36814926,CONTRA,0,
36814927,CONTRA,0,
36814928,CONTRA,0,
36814929,CONTRA,0,
36814933,CONTRA,0,
36814934,CONTRA,0,
36814935,CONTRA,0,
36814939,CONTRA,0,
36814940,CONTRA,0,
36814941,CONTRA,0,
36814942,CONTRA,0,
36814943,CONTRA,0,
41011086,CONTRA,0,
41011087,CONTRA,0,
41011088,CONTRA,0,
41011089,CONTRA,0,
41011090,CONTRA,0,
41011091,CONTRA,0,
41011092,CONTRA,0,
41011093,CONTRA,0,
41011094,CONTRA,0,
41011095,CONTRA,0,
41011096,CONTRA,0,
41011097,CONTRA,0,
41011098,CONTRA,0,
41011099,CONTRA,0,
41011100,CONTRA,0,
41011101,CONTRA,0,
41011102,CONTRA,0,
41011103,CONTRA,0,
41011104,CONTRA,0,
41011105,CONTRA,0,
41011106,CONTRA,0,
41011110,CONTRA,0,
41011123,CONTRA,0,
41011124,CONTRA,0,
41011125,CONTRA,0,
41011126,CONTRA,0,
41011127,CONTRA,0,
41011309,CONTRA,0,
41011310,CONTRA,0,
41011311,CONTRA,0,
41011312,CONTRA,0,
41011313,CONTRA,0,
41011314,CONTRA,0,
41011315,CONTRA,0,
41011316,CONTRA,0,
41011509,CONTRA,0,
41011510,CONTRA,0,
41011511,CONTRA,0,
41011512,CONTRA,0,
4197179,POST,0,
4197402,POST,0,
4199559,POST,0,
4199560,POST,0,
4199793,POST,0,
4199794,POST,0,
4199795,POST,0,
4199796,POST,0,
4199797,POST,0,
4199798,POST,0,
4200202,POST,0,
4200299,POST,0,
4200300,POST,0,
4200422,POST,0,
4201382,POST,0,
4201383,POST,0,
4201764,POST,0,
4203366,POST,0,
4206035,POST,0,
4206624,POST,0,
4207151,POST,0,
4208967,POST,0,
4208980,POST,0,
4210115,POST,0,
4210315,POST,0,
4214373,POST,0,
4219591,POST,0,
4222573,POST,0,
4228830,POST,0,
4230252,POST,0,
4230351,POST,0,
4231742,POST,0,
4237496,POST,0,
4238980,POST,0,
4239540,POST,0,
4239658,POST,0,
4242693,POST,0,
4243042,POST,0,
4243198,POST,0,
41446348,MTX,0,
41446349,MTX,0,
41446352,MTX,0,
41446358,MTX,0,
41446374,MTX,0,
41446377,MTX,0,
41446378,MTX,0,
41446391,MTX,0,
41446392,MTX,0,
41446401,MTX,0,
41446406,MTX,0,
41446411,MTX,0,
41446422,MTX,0,
41446425,MTX,0,
41446434,MTX,0,
41446436,MTX,0,
41446443,MTX,0,
41446444,MTX,0,
41446445,MTX,0,
41446454,MTX,0,
41446457,MTX,0,
41446511,MTX,0,
41446513,MTX,0,
41446514,MTX,0,
41446515,MTX,0,
41446516,MTX,0,
41446517,MTX,0,
41446518,MTX,0,
41446519,MTX,0,
41446520,MTX,0,
41446521,MTX,0,
41446522,MTX,0,
41446523,MTX,0,
41446524,MTX,0,
41446525,MTX,0,
41446527,MTX,0,
41446528,MTX,0,
41446530,MTX,0,
41446531,MTX,0,
41446532,MTX,0,
41446535,MTX,0,
41446536,MTX,0,
41446537,MTX,0,
41446538,MTX,0,
41446539,MTX,0,
41446540,MTX,0,
41446541,MTX,0,
41446542,MTX,0,
41446546,MTX,0,
41446547,MTX,0,
41446548,MTX,0,
41446549,MTX,0,
41446550,MTX,0,
41446551,MTX,0,
41446552,MTX,0,
41446554,MTX,0,
41446559,MTX,0,
41446560,MTX,0,
21129105,CONTRA,0,
21129108,CONTRA,0,
21129110,CONTRA,0,
21129111,CONTRA,0,
21129112,CONTRA,0,
21129113,CONTRA,0,
21129114,CONTRA,0,
21129115,CONTRA,0,
21129116,CONTRA,0,
21129117,CONTRA,0,
21129118,CONTRA,0,
21129119,CONTRA,0,
21129120,CONTRA,0,
21129354,CONTRA,0,
21129355,CONTRA,0,
21133992,CONTRA,0,
21134036,CONTRA,0,
21134037,CONTRA,0,
21134467,CONTRA,0,
21135881,CONTRA,0,
21135882,CONTRA,0,
21135883,CONTRA,0,
21136106,CONTRA,0,
21137179,CONTRA,0,
21137224,CONTRA,0,
21137225,CONTRA,0,
21137226,CONTRA,0,
21137569,CONTRA,0,
21138927,CONTRA,0,
21138929,CONTRA,0,
21138930,CONTRA,0,
21138932,CONTRA,0,
21138933,CONTRA,0,
21138934,CONTRA,0,
21138935,CONTRA,0,
21138936,CONTRA,0,
21138937,CONTRA,0,
21138938,CONTRA,0,
21138939,CONTRA,0,
21138940,CONTRA,0,
21138941,CONTRA,0,
21138942,CONTRA,0,
21138943,CONTRA,0,
21138944,CONTRA,0,
21138945,CONTRA,0,
21138946,CONTRA,0,
21138947,CONTRA,0,
21138948,CONTRA,0,
21138949,CONTRA,0,
